"Label (Grouping)","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Owner-occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Owner-occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent owner-occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent owner-occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Renter-occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Renter-occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent renter-occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent renter-occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Percent occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Percent occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Owner-occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Owner-occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Percent owner-occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Percent owner-occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Renter-occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Renter-occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Percent renter-occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Percent renter-occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Percent occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Percent occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Owner-occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Owner-occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Percent owner-occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Percent owner-occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Renter-occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Renter-occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Percent renter-occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Percent renter-occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Percent occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Percent occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Owner-occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Owner-occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Percent owner-occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Percent owner-occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Renter-occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Renter-occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Percent renter-occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Percent renter-occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Percent occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Percent occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Owner-occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Renter-occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Owner-occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Owner-occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent owner-occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent owner-occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Renter-occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Renter-occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent renter-occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent renter-occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Percent occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Percent occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Owner-occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Owner-occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Percent owner-occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Percent owner-occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Renter-occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Renter-occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Percent renter-occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Percent renter-occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Owner-occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Owner-occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent owner-occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent owner-occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Renter-occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Renter-occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent renter-occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent renter-occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Percent occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Percent occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Owner-occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Owner-occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Percent owner-occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Percent owner-occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Renter-occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Renter-occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Percent renter-occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Percent renter-occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Occupied housing units!!Estimate","Huntsville, AL Metro Area!!Occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Percent occupied housing units!!Estimate","Huntsville, AL Metro Area!!Percent occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Owner-occupied housing units!!Estimate","Huntsville, AL Metro Area!!Owner-occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Percent owner-occupied housing units!!Estimate","Huntsville, AL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Renter-occupied housing units!!Estimate","Huntsville, AL Metro Area!!Renter-occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Percent renter-occupied housing units!!Estimate","Huntsville, AL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Percent occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Percent occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Owner-occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Renter-occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Percent occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Percent occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Owner-occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Owner-occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Percent owner-occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Percent owner-occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Renter-occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Renter-occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Percent renter-occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Percent renter-occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Owner-occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Owner-occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent owner-occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent owner-occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Renter-occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Renter-occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent renter-occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent renter-occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Percent occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Percent occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Owner-occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Owner-occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Percent owner-occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Percent owner-occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Renter-occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Renter-occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Percent renter-occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Percent renter-occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Owner-occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Renter-occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Owner-occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Owner-occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent owner-occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent owner-occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Renter-occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Renter-occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent renter-occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent renter-occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Owner-occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Owner-occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent owner-occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent owner-occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Renter-occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Renter-occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent renter-occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent renter-occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Percent occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Percent occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Owner-occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Owner-occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Percent owner-occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Renter-occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Renter-occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Percent renter-occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Owner-occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Renter-occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Percent occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Percent occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Owner-occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Owner-occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Percent owner-occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Percent owner-occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Renter-occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Renter-occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Percent renter-occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Percent renter-occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Owner-occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Owner-occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent owner-occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent owner-occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Renter-occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Renter-occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent renter-occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent renter-occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Percent occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Percent occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Owner-occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Renter-occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Owner-occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Renter-occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error"
"Occupied housing units","2,277,482","±9,375","2,277,482","±9,375","1,524,042","±14,265","1,524,042","±14,265","753,440","±14,869","753,440","±14,869","955,207","±6,768","955,207","±6,768","561,771","±9,440","561,771","±9,440","393,436","±9,622","393,436","±9,622","1,117,510","±4,973","1,117,510","±4,973","753,741","±7,649","753,741","±7,649","363,769","±7,482","363,769","±7,482","503,845","±3,320","503,845","±3,320","341,086","±4,475","341,086","±4,475","162,759","±4,474","162,759","±4,474","320,466","±5,688","320,466","±5,688","235,456","±5,652","235,456","±5,652","85,010","±4,963","85,010","±4,963","1,048,452","±6,412","1,048,452","±6,412","698,980","±7,988","698,980","±7,988","349,472","±7,872","349,472","±7,872","903,245","±6,118","903,245","±6,118","622,227","±8,113","622,227","±8,113","281,018","±7,848","281,018","±7,848","2,836,892","±9,031","2,836,892","±9,031","1,696,901","±15,552","1,696,901","±15,552","1,139,991","±14,735","1,139,991","±14,735","1,192,117","±4,939","1,192,117","±4,939","778,989","±7,720","778,989","±7,720","413,128","±7,799","413,128","±7,799","205,178","±2,611","205,178","±2,611","146,180","±3,964","146,180","±3,964","58,998","±3,591","58,998","±3,591","644,887","±6,770","644,887","±6,770","428,180","±7,024","428,180","±7,024","216,707","±7,714","216,707","±7,714","88,853","±1,857","88,853","±1,857","53,514","±2,218","53,514","±2,218","35,339","±2,322","35,339","±2,322","4,452,780","±12,478","4,452,780","±12,478","2,176,998","±16,320","2,176,998","±16,320","2,275,782","±16,006","2,275,782","±16,006","520,309","±4,384","520,309","±4,384","319,295","±6,111","319,295","±6,111","201,014","±6,590","201,014","±6,590","2,306,639","±12,462","2,306,639","±12,462","1,398,254","±13,766","1,398,254","±13,766","908,385","±12,544","908,385","±12,544","794,373","±5,724","794,373","±5,724","531,346","±7,948","531,346","±7,948","263,027","±8,352","263,027","±8,352","7,347,700","±17,705","7,347,700","±17,705","3,860,279","±23,239","3,860,279","±23,239","3,487,421","±26,031","3,487,421","±26,031","367,538","±6,290","367,538","±6,290","278,564","±6,506","278,564","±6,506","88,974","±5,195","88,974","±5,195","990,500","±8,898","990,500","±8,898","626,752","±10,601","626,752","±10,601","363,748","±11,587","363,748","±11,587","1,025,698","±5,466","1,025,698","±5,466","732,879","±5,916","732,879","±5,916","292,819","±6,378","292,819","±6,378","670,900","±3,567","670,900","±3,567","377,447","±4,869","377,447","±4,869","293,453","±5,753","293,453","±5,753","155,921","±3,006","155,921","±3,006","92,072","±3,410","92,072","±3,410","63,849","±3,697","63,849","±3,697","1,309,614","±8,827","1,309,614","±8,827","887,680","±9,913","887,680","±9,913","421,934","±8,723","421,934","±8,723"
"    HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2021 INFLATION-ADJUSTED DOLLARS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
