"Label (Grouping)","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Owner-occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Owner-occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent owner-occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent owner-occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Renter-occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Renter-occupied housing units!!Margin of Error","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent renter-occupied housing units!!Estimate","Atlanta-Sandy Springs-Alpharetta, GA Metro Area!!Percent renter-occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Percent occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Percent occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Owner-occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Owner-occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Percent owner-occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Percent owner-occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Renter-occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Renter-occupied housing units!!Margin of Error","Austin-Round Rock-Georgetown, TX Metro Area!!Percent renter-occupied housing units!!Estimate","Austin-Round Rock-Georgetown, TX Metro Area!!Percent renter-occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Percent occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Percent occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Owner-occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Owner-occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Percent owner-occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Percent owner-occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Renter-occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Renter-occupied housing units!!Margin of Error","Baltimore-Columbia-Towson, MD Metro Area!!Percent renter-occupied housing units!!Estimate","Baltimore-Columbia-Towson, MD Metro Area!!Percent renter-occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Percent occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Percent occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Owner-occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Owner-occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Percent owner-occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Percent owner-occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Renter-occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Renter-occupied housing units!!Margin of Error","Buffalo-Cheektowaga, NY Metro Area!!Percent renter-occupied housing units!!Estimate","Buffalo-Cheektowaga, NY Metro Area!!Percent renter-occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Percent occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Percent occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Owner-occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Renter-occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Cape Coral-Fort Myers, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Cape Coral-Fort Myers, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Owner-occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Owner-occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent owner-occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent owner-occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Renter-occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Renter-occupied housing units!!Margin of Error","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent renter-occupied housing units!!Estimate","Charlotte-Concord-Gastonia, NC-SC Metro Area!!Percent renter-occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Percent occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Percent occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Owner-occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Owner-occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Percent owner-occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Percent owner-occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Renter-occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Renter-occupied housing units!!Margin of Error","Cincinnati, OH-KY-IN Metro Area!!Percent renter-occupied housing units!!Estimate","Cincinnati, OH-KY-IN Metro Area!!Percent renter-occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Owner-occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Owner-occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent owner-occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent owner-occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Renter-occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Renter-occupied housing units!!Margin of Error","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent renter-occupied housing units!!Estimate","Dallas-Fort Worth-Arlington, TX Metro Area!!Percent renter-occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Percent occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Percent occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Owner-occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Owner-occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Percent owner-occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Percent owner-occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Renter-occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Renter-occupied housing units!!Margin of Error","Denver-Aurora-Lakewood, CO Metro Area!!Percent renter-occupied housing units!!Estimate","Denver-Aurora-Lakewood, CO Metro Area!!Percent renter-occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Occupied housing units!!Estimate","Huntsville, AL Metro Area!!Occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Percent occupied housing units!!Estimate","Huntsville, AL Metro Area!!Percent occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Owner-occupied housing units!!Estimate","Huntsville, AL Metro Area!!Owner-occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Percent owner-occupied housing units!!Estimate","Huntsville, AL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Renter-occupied housing units!!Estimate","Huntsville, AL Metro Area!!Renter-occupied housing units!!Margin of Error","Huntsville, AL Metro Area!!Percent renter-occupied housing units!!Estimate","Huntsville, AL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Percent occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Percent occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Owner-occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Renter-occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Jacksonville, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Jacksonville, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Percent occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Percent occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Owner-occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Owner-occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Percent owner-occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Percent owner-occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Renter-occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Renter-occupied housing units!!Margin of Error","Lafayette-West Lafayette, IN Metro Area!!Percent renter-occupied housing units!!Estimate","Lafayette-West Lafayette, IN Metro Area!!Percent renter-occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Owner-occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Owner-occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent owner-occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent owner-occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Renter-occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Renter-occupied housing units!!Margin of Error","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent renter-occupied housing units!!Estimate","Los Angeles-Long Beach-Anaheim, CA Metro Area!!Percent renter-occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Percent occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Percent occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Owner-occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Owner-occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Percent owner-occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Percent owner-occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Renter-occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Renter-occupied housing units!!Margin of Error","Memphis, TN-MS-AR Metro Area!!Percent renter-occupied housing units!!Estimate","Memphis, TN-MS-AR Metro Area!!Percent renter-occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Owner-occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Renter-occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Miami-Fort Lauderdale-Pompano Beach, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Owner-occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Owner-occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent owner-occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent owner-occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Renter-occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Renter-occupied housing units!!Margin of Error","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent renter-occupied housing units!!Estimate","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area!!Percent renter-occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Owner-occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Owner-occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent owner-occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent owner-occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Renter-occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Renter-occupied housing units!!Margin of Error","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent renter-occupied housing units!!Estimate","New York-Newark-Jersey City, NY-NJ-PA Metro Area!!Percent renter-occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Percent occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Percent occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Owner-occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Owner-occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Percent owner-occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Renter-occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Renter-occupied housing units!!Margin of Error","North Port-Sarasota-Bradenton, FL Metro Area!!Percent renter-occupied housing units!!Estimate","North Port-Sarasota-Bradenton, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Owner-occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Renter-occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Orlando-Kissimmee-Sanford, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Percent occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Percent occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Owner-occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Owner-occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Percent owner-occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Percent owner-occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Renter-occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Renter-occupied housing units!!Margin of Error","Pittsburgh, PA Metro Area!!Percent renter-occupied housing units!!Estimate","Pittsburgh, PA Metro Area!!Percent renter-occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Owner-occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Owner-occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent owner-occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent owner-occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Renter-occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Renter-occupied housing units!!Margin of Error","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent renter-occupied housing units!!Estimate","San Jose-Sunnyvale-Santa Clara, CA Metro Area!!Percent renter-occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Percent occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Percent occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Owner-occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Renter-occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Tallahassee, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Tallahassee, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Owner-occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Owner-occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent owner-occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent owner-occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Renter-occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Renter-occupied housing units!!Margin of Error","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent renter-occupied housing units!!Estimate","Tampa-St. Petersburg-Clearwater, FL Metro Area!!Percent renter-occupied housing units!!Margin of Error"
"Occupied housing units","2,311,639","±7,916","2,311,639","±7,916","1,537,172","±11,525","1,537,172","±11,525","774,467","±12,363","774,467","±12,363","1,000,103","±4,110","1,000,103","±4,110","588,348","±9,065","588,348","±9,065","411,755","±9,520","411,755","±9,520","1,126,216","±5,565","1,126,216","±5,565","757,577","±9,537","757,577","±9,537","368,639","±9,268","368,639","±9,268","505,423","±3,540","505,423","±3,540","334,207","±4,837","334,207","±4,837","171,216","±5,081","171,216","±5,081","339,269","±6,414","339,269","±6,414","250,958","±5,529","250,958","±5,529","88,311","±5,095","88,311","±5,095","1,085,889","±5,509","1,085,889","±5,509","715,006","±8,344","715,006","±8,344","370,883","±9,123","370,883","±9,123","916,246","±5,503","916,246","±5,503","633,093","±6,772","633,093","±6,772","283,153","±7,377","283,153","±7,377","2,908,436","±8,784","2,908,436","±8,784","1,751,148","±13,881","1,751,148","±13,881","1,157,288","±13,180","1,157,288","±13,180","1,223,825","±5,542","1,223,825","±5,542","789,798","±7,765","789,798","±7,765","434,027","±8,622","434,027","±8,622","206,490","±2,366","206,490","±2,366","145,502","±3,381","145,502","±3,381","60,988","±3,573","60,988","±3,573","672,026","±5,026","672,026","±5,026","451,660","±7,069","451,660","±7,069","220,366","±7,079","220,366","±7,079","91,610","±1,835","91,610","±1,835","53,999","±2,035","53,999","±2,035","37,611","±2,535","37,611","±2,535","4,500,951","±10,543","4,500,951","±10,543","2,157,599","±14,764","2,157,599","±14,764","2,343,352","±17,101","2,343,352","±17,101","518,924","±4,036","518,924","±4,036","315,582","±5,728","315,582","±5,728","203,342","±6,887","203,342","±6,887","2,344,046","±11,034","2,344,046","±11,034","1,403,354","±14,072","1,403,354","±14,072","940,692","±16,240","940,692","±16,240","831,347","±5,522","831,347","±5,522","540,220","±7,880","540,220","±7,880","291,127","±8,228","291,127","±8,228","7,478,571","±16,701","7,478,571","±16,701","3,867,921","±20,243","3,867,921","±20,243","3,610,650","±22,672","3,610,650","±22,672","391,897","±5,369","391,897","±5,369","294,279","±5,878","294,279","±5,878","97,618","±4,833","97,618","±4,833","1,054,342","±6,758","1,054,342","±6,758","652,919","±10,547","652,919","±10,547","401,423","±9,960","401,423","±9,960","1,021,314","±6,247","1,021,314","±6,247","719,540","±6,897","719,540","±6,897","301,774","±7,309","301,774","±7,309","677,087","±4,110","677,087","±4,110","371,879","±5,658","371,879","±5,658","305,208","±5,906","305,208","±5,906","156,383","±2,511","156,383","±2,511","90,396","±3,112","90,396","±3,112","65,987","±3,059","65,987","±3,059","1,329,075","±7,238","1,329,075","±7,238","890,523","±9,227","890,523","±9,227","438,552","±8,789","438,552","±8,789"
"    HOUSEHOLD INCOME IN THE PAST 12 MONTHS (IN 2022 INFLATION-ADJUSTED DOLLARS)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
